Customer ID,Food Quality,Hygiene,Service,Value for Money,Staff Behavior,Ambience,Cleanliness,Waiting Time,Billing Experience,Product Availability,Ease of Access,Customer Support,Menu Variety,Online Services
1411,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Satisfied
1412,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Neutral,Highly Satisfied
1413,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied
1414,Highly Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Satisfied,Satisfied
1415,Dissatisfied,Satisfied,Satisfied,Neutral,Neutral,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Satisfied
1416,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Neutral,Satisfied,Satisfied
1417,Satisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied
1418,Dissatisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied
1419,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Satisfied,Neutral,Neutral,Dissatisfied,Neutral
1420,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Neutral
1421,Dissatisfied,Neutral,Neutral,Satisfied,Neutral,Neutral,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied
1422,Satisfied,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied
1423,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Satisfied
1424,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied
1425,Satisfied,Neutral,Dissatisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied
1426,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied
1427,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied
1428,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral
1429,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Neutral
1430,Highly Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral
1431,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied
1432,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Satisfied
1433,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied
1434,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Satisfied
1435,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied
1436,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral
1437,Satisfied,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied
1438,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied
1439,Satisfied,Neutral,Neutral,Satisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Neutral
1440,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Neutral
1441,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied,Neutral,Satisfied
1442,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Satisfied
1443,Neutral,Neutral,Neutral,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied
1444,Dissatisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied
1445,Neutral,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied
1446,Satisfied,Neutral,Neutral,Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral
1447,Neutral,Neutral,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Satisfied,Satisfied
1448,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Neutral,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied
1449,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Satisfied,Highly Satisfied
1450,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied
1451,Dissatisfied,Neutral,Neutral,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied
1452,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied
1453,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied,Neutral,Neutral,Neutral,Neutral
1454,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied
1455,Satisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Satisfied
1456,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Neutral,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied
1457,Neutral,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied
1458,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied
1459,Highly Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied
1460,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied
1461,Dissatisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied
1462,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Dissatisfied,Satisfied
1463,Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Neutral
1464,Neutral,Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral
1465,Satisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Neutral
1466,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied
1467,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Neutral,Satisfied,Satisfied,Satisfied
1468,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Neutral,Neutral,Highly Satisfied,Satisfied,Satisfied
1469,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Neutral
1470,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied
1471,Neutral,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied
1472,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Satisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied
1473,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied
1474,Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied
1475,Satisfied,Neutral,Neutral,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied
1476,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Dissatisfied
1477,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied
1478,Dissatisfied,Satisfied,Neutral,Dissatisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral
1479,Satisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral
1480,Neutral,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied
1481,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral
1482,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied
1483,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Neutral,Neutral
1484,Satisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Neutral,Neutral,Satisfied,Satisfied,Highly Satisfied,Dissatisfied
1485,Neutral,Dissatisfied,Dissatisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied
1486,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral
1487,Neutral,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Neutral
1488,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied
1489,Neutral,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied
1490,Neutral,Neutral,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Satisfied,Neutral
1491,Neutral,Neutral,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Dissatisfied
1492,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied
1493,Neutral,Dissatisfied,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Neutral
1494,Dissatisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Neutral,Neutral,Satisfied,Neutral,Satisfied
1495,Highly Satisfied,Neutral,Satisfied,Neutral,Neutral,Neutral,Dissatisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Satisfied,Dissatisfied,Dissatisfied
1496,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Satisfied
1497,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied
1498,Dissatisfied,Satisfied,Dissatisfied,Neutral,Neutral,Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied
1499,Satisfied,Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied
1500,Neutral,Dissatisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied
1501,Neutral,Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied
1502,Neutral,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Neutral,Neutral,Neutral,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied
1503,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Satisfied,Neutral
1504,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Satisfied
1505,Neutral,Neutral,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral
1506,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied
1507,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied
1508,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied
1509,Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied
1510,Neutral,Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied
1511,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Neutral
1512,Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied
1513,Highly Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied
1514,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied
1515,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Dissatisfied
1516,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Neutral,Neutral,Satisfied,Neutral,Satisfied
1517,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Neutral
1518,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied
1519,Dissatisfied,Neutral,Satisfied,Neutral,Dissatisfied,Neutral,Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied
1520,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied
1521,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied
1522,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Neutral
1523,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Satisfied
1524,Neutral,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied
1525,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Dissatisfied,Neutral,Neutral
1526,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied
1527,Highly Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied
1528,Dissatisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral
1529,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied
1530,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Satisfied
1531,Neutral,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Neutral
1532,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral
1533,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Neutral,Satisfied,Neutral
1534,Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied
1535,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Satisfied
1536,Dissatisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied
1537,Dissatisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Satisfied
1538,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Dissatisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied
1539,Neutral,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied
1540,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied
1541,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied
1542,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral
1543,Neutral,Dissatisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied
1544,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral
1545,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Neutral
1546,Dissatisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral
1547,Neutral,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Highly Satisfied,Neutral,Dissatisfied
1548,Neutral,Neutral,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Dissatisfied
1549,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied
